Orthogroup	Most_Annotated_Protein	Species
OG0005260_00	LOCUS14110-2	Laspla
OG0005261_00	G6Z76_0009325	Acrcha
OG0005262_00	LOCUS13762	Laspla
OG0005263_00	G6Z76_0007660	Acrcha
OG0005264_00	LOCUS2325	Laspla
OG0005265_00	LOCUS2331	Laspla
OG0005266_00	LOCUS2338	Laspla
OG0005267_00	G6Z76_0008573	Acrcha
OG0005268_00	G6Z76_0008563	Acrcha
OG0005269_00	LOCUS14710	Laspla
OG0005270_00	G6Z76_0002921	Acrcha
OG0005271_00	LOCUS12894	Laspla
OG0005272_00	G6Z76_0002909	Acrcha
OG0005273_00	G6Z76_0002908	Acrcha
OG0005274_00	LOCUS7126	Laspla
OG0005275_00	LOCUS5378	Laspla
OG0005276_00	LOCUS2374	Laspla
OG0005277_00	G6Z76_0002658	Acrcha
OG0005278_00	LOCUS14085	Laspla
OG0005279_00	LOCUS2363	Laspla
OG0005280_00	LOCUS4739	Laspla
OG0005281_00	LOCUS512	Laspla
OG0005282_00	LOCUS508	Laspla
OG0005283_00	LOCUS504	Laspla
OG0005284_00	LOCUS500	Laspla
OG0005285_00	LOCUS12235	Laspla
OG0005286_00	LOCUS12528	Laspla
OG0005287_00	LOCUS10211	Laspla
OG0005288_00	LOCUS11867	Laspla
OG0005289_00	LOCUS11892	Laspla
OG0005290_00	LOCUS11893	Laspla
OG0005291_00	LOCUS14455	Laspla
OG0005292_00	LOCUS12602	Laspla
OG0005293_00	LOCUS12604	Laspla
OG0005294_00	G6Z76_0007810	Acrcha
OG0005295_00	LOCUS6947	Laspla
OG0005296_00	LOCUS1126	Laspla
OG0005297_00	LOCUS1008	Laspla
OG0005298_00	LOCUS1001	Laspla
OG0005299_00	G6Z75_0000643	Acrins
OG0005300_00	LOCUS4621	Laspla
OG0005301_00	G6Z76_0007775	Acrcha
OG0005302_00	LOCUS4686	Laspla
OG0005303_00	G6Z76_0012807	Acrcha
OG0005304_00	LOCUS3794-2	Laspla
OG0005305_00	LOCUS3779	Laspla
OG0005306_00	LOCUS3771	Laspla
OG0005307_00	LOCUS3745	Laspla
OG0005308_00	LOCUS5069	Laspla
OG0005309_00	LOCUS3742	Laspla
OG0005310_00	G6Z76_0004775	Acrcha
OG0005311_00	LOCUS3674	Laspla
OG0005312_00	LOCUS3671	Laspla
OG0005313_00	LOCUS3668-2	Laspla
OG0005314_00	LOCUS4973	Laspla
OG0005315_00	G6Z76_0009645	Acrcha
OG0005316_00	LOCUS3810	Laspla
OG0005317_00	LOCUS3809	Laspla
OG0005318_00	LOCUS5060	Laspla
OG0005319_00	LOCUS117	Laspla
OG0005320_00	LOCUS118	Laspla
OG0005321_00	G6Z76_0001503	Acrcha
OG0005322_00	G6Z76_0001470	Acrcha
OG0005323_00	LOCUS7628-2	Laspla
OG0005324_00	LOCUS7706	Laspla
OG0005325_00	LOCUS7572	Laspla
OG0005326_00	LOCUS7773	Laspla
OG0005327_00	LOCUS7772	Laspla
OG0005328_00	LOCUS12855	Laspla
OG0005329_00	LOCUS9545	Laspla
OG0005330_00	LOCUS9546	Laspla
OG0005331_00	LOCUS11994-2	Laspla
OG0005332_00	LOCUS11992	Laspla
OG0005333_00	LOCUS6562	Laspla
OG0005334_00	LOCUS6805	Laspla
OG0005335_00	LOCUS7727	Laspla
OG0005336_00	LOCUS13931	Laspla
OG0005337_00	LOCUS12158	Laspla
OG0005338_00	LOCUS5790	Laspla
OG0005339_00	LOCUS11043	Laspla
OG0005340_00	LOCUS10845	Laspla
OG0005341_00	LOCUS10831	Laspla
OG0005342_00	LOCUS10826	Laspla
OG0005343_00	LOCUS11359	Laspla
OG0005344_00	LOCUS11316	Laspla
OG0005345_00	LOCUS11313	Laspla
OG0005346_00	LOCUS10964	Laspla
OG0005347_00	LOCUS10952	Laspla
OG0005348_00	LOCUS10925	Laspla
OG0005349_00	LOCUS11143	Laspla
OG0005350_00	LOCUS11174	Laspla
OG0005351_00	LOCUS11205	Laspla
OG0005352_00	G6Z76_0011262	Acrcha
OG0005353_00	LOCUS11213	Laspla
OG0005354_00	LOCUS13945	Laspla
OG0005355_00	LOCUS2245	Laspla
OG0005356_00	LOCUS14473	Laspla
OG0005357_00	LOCUS5358	Laspla
OG0005358_00	LOCUS5382	Laspla
OG0005359_00	LOCUS7124	Laspla
OG0005360_00	G6Z76_0009989	Acrcha
OG0005361_00	LOCUS7123	Laspla
OG0005362_00	LOCUS7284	Laspla
OG0005363_00	LOCUS2157	Laspla
OG0005364_00	LOCUS6152	Laspla
OG0005365_00	LOCUS1189	Laspla
OG0005366_00	G6Z76_0002233	Acrcha
OG0005367_00	G6Z76_0002477	Acrcha
OG0005368_00	LOCUS10228	Laspla
OG0005369_00	G6Z76_0004804	Acrcha
OG0005370_00	LOCUS9892	Laspla
OG0005371_00	G6Z76_0004871	Acrcha
OG0005372_00	LOCUS10512	Laspla
OG0005373_00	LOCUS10507	Laspla
OG0005374_00	LOCUS2030	Laspla
OG0005375_00	LOCUS10414-2	Laspla
OG0005376_00	LOCUS10547	Laspla
OG0005377_00	LOCUS10458	Laspla
OG0005378_00	LOCUS10487	Laspla
OG0005379_00	LOCUS9936	Laspla
OG0005380_00	LOCUS9932	Laspla
OG0005381_00	LOCUS9930-2	Laspla
OG0005382_00	LOCUS9920	Laspla
OG0005383_00	LOCUS9912	Laspla
OG0005384_00	LOCUS8469	Laspla
OG0005385_00	LOCUS13230	Laspla
OG0005386_00	LOCUS13231	Laspla
OG0005387_00	LOCUS13935	Laspla
OG0005388_00	G6Z76_0009466	Acrcha
OG0005389_00	LOCUS14052	Laspla
OG0005390_00	LOCUS13896	Laspla
OG0005391_00	LOCUS14050	Laspla
OG0005392_00	LOCUS3623	Laspla
OG0005393_00	LOCUS3629	Laspla
OG0005394_00	LOCUS3646	Laspla
OG0005395_00	LOCUS12061	Laspla
OG0005396_00	LOCUS12051	Laspla
OG0005397_00	LOCUS12047	Laspla
OG0005398_00	G6Z76_0001249	Acrcha
OG0005399_00	G6Z76_0012301	Acrcha
OG0005400_00	LOCUS6483	Laspla
OG0005401_00	LOCUS8685	Laspla
OG0005402_00	LOCUS8110	Laspla
OG0005403_00	LOCUS8064	Laspla
OG0005404_00	LOCUS6980	Laspla
OG0005405_00	LOCUS8248	Laspla
OG0005406_00	LOCUS8241	Laspla
OG0005407_00	LOCUS8240	Laspla
OG0005408_00	LOCUS8239	Laspla
OG0005409_00	LOCUS8237	Laspla
OG0005410_00	LOCUS10128	Laspla
OG0005411_00	LOCUS8538	Laspla
OG0005412_00	LOCUS8200	Laspla
OG0005413_00	LOCUS9737	Laspla
OG0005414_00	LOCUS8013	Laspla
OG0005415_00	G6Z76_0008902	Acrcha
OG0005416_00	G6Z76_0008906	Acrcha
OG0005417_00	LOCUS7937	Laspla
OG0005418_00	LOCUS12013	Laspla
OG0005419_00	LOCUS13223	Laspla
OG0005420_00	LOCUS10889	Laspla
OG0005421_00	LOCUS5342	Laspla
OG0005422_00	LOCUS12146	Laspla
OG0005423_00	Ankyrin_g14712_i1	Acafer
OG0005424_00	LOCUS10924	Laspla
OG0005425_00	LOCUS13148	Laspla
OG0005426_00	LOCUS3764	Laspla
OG0005427_00	Carboxylesterase_type_B_g10526_i1	Acafer
OG0005428_00	Chaperonins_g13181_i1	Acafer
OG0005429_00	LOCUS10218	Laspla
OG0005430_00	LOCUS10653	Laspla
OG0005431_00	LOCUS5757	Laspla
OG0005432_00	HOX_domain_g00739_i1	Acafer
OG0005433_00	LOCUS13107-2	Laspla
OG0005434_00	HOX_domain_g06542_i1	Acafer
OG0005435_00	HOX_domain_g14260_i1	Acafer
OG0005436_00	HOX_domain_g18442_i1	Acafer
OG0005437_00	Hsp40_g03180_i1	Acafer
OG0005438_00	LOCUS574	Laspla
OG0005439_00	LOCUS8793	Laspla
OG0005440_00	LOCUS772	Laspla
OG0005441_00	LOCUS11889	Laspla
OG0005442_00	LOCUS6079	Laspla
OG0005443_00	Neuropeptide-like_peptide-1_g08102_i1	Acafer
OG0005444_00	PHD_finger_g06164_i1	Acafer
OG0005445_00	PHD_finger_g07071_i1	Acafer
OG0005446_00	Peptidase_C19_ubiquitin-specific_peptidase_DUSP_domain_g17269_i1	Acafer
OG0005447_00	Peptidase_C19_ubiquitin_carboxyl-terminal_hydrolase_2_g14986_i2	Acafer
OG0005448_00	Peptidase_C1A_papain_C-terminal_g13183_i1	Acafer
OG0005449_00	Peptidase_C54_g06213_i1	Acafer
OG0005450_00	Peptidase_M12B_ADAM_reprolysin_g13104_i1	Acafer
OG0005451_00	Peptidase_M2_peptidyl-dipeptidase_A_g18583_i1	Acafer
OG0005452_00	Peptidase_M50_g09224_i1	Acafer
OG0005453_00	Peptidase_S60_transferrin_lactoferrin_g01769_i1	Acafer
OG0005454_00	LOCUS11780	Laspla
OG0005455_00	LOCUS8736	Laspla
OG0005456_00	Tab2_g05242_i1	Acafer
OG0005457_00	acyl_carrier_protein_domain_g03649_i2	Acafer
OG0005458_00	LOCUS13591	Laspla
OG0005459_00	hep_g00052_i1	Acafer
OG0005460_00	hep_g05147_i1	Acafer
OG0005461_00	LOCUS12289	Laspla
OG0005462_00	LOCUS12954	Laspla
OG0005463_00	LOCUS10744	Laspla
OG0005464_00	LOCUS5857	Laspla
OG0005465_00	LOCUS5854-2	Laspla
OG0005466_00	LOCUS6226	Laspla
OG0005467_00	G6Z76_0007553	Acrcha
OG0005468_00	LOCUS11438	Laspla
OG0005470_00	LOCUS10301	Laspla
OG0005471_00	Peptidase_S1_S6_chymotrypsin_Hap_g07211_i10	Myrsqu
OG0005472_00	LOCUS12152-2	Laspla
OG0005473_00	LOCUS675	Laspla
OG0005474_00	LOCUS8227	Laspla
OG0005475_00	LOCUS4213	Laspla
OG0005476_00	LOCUS4151	Laspla
OG0005477_00	LOCUS3807	Laspla
OG0005478_00	LOCUS4104	Laspla
OG0005479_00	LOCUS11888	Laspla
OG0005480_00	G6Z76_0003071	Acrcha
OG0005481_00	LOCUS7578	Laspla
OG0005482_00	G6Z76_0004364	Acrcha
OG0005483_00	LOCUS11243	Laspla
OG0005484_00	LOCUS1852	Laspla
OG0005485_00	LOCUS5131	Laspla
OG0005486_00	LOCUS12737	Laspla
OG0005487_00	G6Z76_0012585	Acrcha
OG0005488_00	LOCUS14543-2	Laspla
OG0005489_00	LOCUS7586	Laspla
OG0005490_00	G6Z76_0011644	Acrcha
OG0005491_00	Chromo-domain_g14671_i2	Acafer
OG0005492_00	Dcg1_g12553_i1	Acafer
OG0005493_00	LOCUS12324	Laspla
OG0005494_00	LOCUS11434	Laspla
OG0005495_00	LOCUS2713	Laspla
OG0005496_00	doublesex_g06726_i1	Acafer
OG0005497_00	LOCUS522	Laspla
OG0005498_00	G6Z76_0006301	Acrcha
OG0005499_00	LOCUS5974	Laspla
OG0005500_00	LOCUS13406	Laspla
OG0005501_00	LOCUS12969	Laspla
OG0005502_00	LOCUS3458	Laspla
OG0005503_00	G6Z76_0002249	Acrcha
OG0005504_00	LOCUS7553	Laspla
OG0005505_00	LOCUS7551	Laspla
OG0005506_00	LOCUS727	Laspla
OG0005507_00	LOCUS3858	Laspla
OG0005508_00	G6Z76_0004868	Acrcha
OG0005509_00	LOCUS4060	Laspla
OG0005510_00	G6Z76_0001515	Acrcha
OG0005511_00	LOCUS4630	Laspla
OG0005512_00	LOCUS495	Laspla
OG0005513_00	HOX_domain_g07312_i1	Acafer
OG0005514_00	HOX_domain_g07313_i1	Acafer
OG0005515_00	LOCUS10976	Laspla
OG0005516_00	LOCUS10132	Laspla
OG0005517_00	LOCUS14440	Laspla
OG0005518_00	LOCUS8536	Laspla
OG0005519_00	LOCUS13408	Laspla
OG0005520_00	LOCUS4129	Laspla
OG0005521_00	LOCUS7273	Laspla
OG0005522_00	G6Z76_0013133	Acrcha
OG0005523_00	Ankyrin_g04783_i3	Monpha
OG0005524_00	LOCUS9048-2	Laspla
OG0005525_00	LOCUS12252	Laspla
OG0005526_00	LOCUS5459	Laspla
OG0005527_00	LOCUS10792	Laspla
OG0005528_00	LOCUS11894	Laspla
OG0005529_00	LOCUS642	Laspla
OG0005530_00	LOCUS8111	Laspla
OG0005531_00	serpin_g07382_i1	Phecap
OG0005532_00	LOCUS12169	Laspla
OG0005533_00	LOCUS6834	Laspla
OG0005534_00	LOCUS6844	Laspla
OG0005535_00	LOCUS12583	Laspla
OG0005536_00	G6Z76_0001387	Acrcha
OG0005537_00	LOCUS13376	Laspla
OG0005538_00	LOCUS10118	Laspla
OG0005539_00	LOCUS11374-3	Laspla
OG0005540_00	LOCUS12359	Laspla
OG0005541_00	LOCUS11808	Laspla
OG0005542_00	LOCUS1165	Laspla
OG0005543_00	LOCUS10195	Laspla
OG0005544_00	LOCUS10937	Laspla
OG0005545_00	LOCUS3866	Laspla
OG0005546_00	LOCUS8666	Laspla
OG0005547_00	LOCUS3902	Laspla
OG0005548_00	LOCUS8691-2	Laspla
OG0005549_00	LOCUS13104	Laspla
OG0005550_00	Peptidase_M12B_ADAM_reprolysin_g06785_i1	Formja
OG0005551_00	ACFW04_000359	Catnig
OG0005552_00	G6Z76_0000568	Acrcha
OG0005553_00	LOCUS1926	Laspla
OG0005554_00	LOCUS14600	Laspla
OG0005555_00	LOCUS12782	Laspla
OG0005556_00	G6Z76_0006756	Acrcha
OG0005557_00	LOCUS12023-2	Laspla
OG0005558_00	LOCUS10824	Laspla
OG0005559_00	LOCUS2045	Laspla
OG0005560_00	LOCUS14051	Laspla
OG0005561_00	LOCUS7571	Laspla
OG0005562_00	LOCUS6797	Laspla
OG0005563_00	LOCUS3146	Laspla
OG0005564_00	LOCUS12932	Laspla
OG0005565_00	LOCUS2922	Laspla
OG0005566_00	LOCUS13174	Laspla
OG0005567_00	LOCUS635	Laspla
OG0005568_00	LOCUS2848	Laspla
OG0005569_00	LOCUS9480	Laspla
OG0005570_00	LOCUS394	Laspla
OG0005571_00	LOCUS8885	Laspla
OG0005572_00	LOCUS13881	Laspla
OG0005574_00	G6Z76_0004014	Acrcha
OG0005575_00	G6Z76_0004027	Acrcha
OG0005576_00	LOCUS3880	Laspla
OG0005577_00	LOCUS13977	Laspla
OG0005578_00	LOCUS6986	Laspla
OG0005579_00	LOCUS2177	Laspla
OG0005580_00	LOCUS6499	Laspla
OG0005581_00	LOCUS3003	Laspla
OG0005582_00	LOCUS3049	Laspla
OG0005583_00	LOCUS3327	Laspla
OG0005584_00	LOCUS3088-2	Laspla
OG0005585_00	G6Z76_0013805	Acrcha
OG0005586_00	LOCUS12758	Laspla
OG0005587_00	LOCUS3060	Laspla
OG0005588_00	LOCUS13118	Laspla
OG0005589_00	LOCUS11652	Laspla
OG0005590_00	LOCUS5663	Laspla
OG0005591_00	G6Z76_0001446	Acrcha
OG0005592_00	LOCUS13083	Laspla
OG0005593_00	LOCUS747	Laspla
OG0005594_00	LOCUS750	Laspla
OG0005595_00	LOCUS754	Laspla
OG0005596_00	LOCUS821	Laspla
OG0005597_00	G6Z76_0008441	Acrcha
OG0005598_00	LOCUS5573	Laspla
OG0005599_00	G6Z76_0014511	Acrcha
OG0005600_00	LOCUS9468	Laspla
OG0005601_00	LOCUS8383	Laspla
OG0005602_00	LOCUS8077	Laspla
OG0005603_00	LOCUS8504	Laspla
OG0005604_00	LOCUS10349	Laspla
OG0005605_00	G6Z76_0013349	Acrcha
OG0005606_00	LOCUS9115	Laspla
OG0005607_00	LOCUS14322	Laspla
OG0005608_00	LOCUS12208	Laspla
OG0005609_00	LOCUS7168	Laspla
OG0005610_00	LOCUS7187	Laspla
OG0005611_00	LOCUS7198	Laspla
OG0005612_00	G6Z76_0008890	Acrcha
OG0005613_00	LOCUS12379	Laspla
OG0005614_00	G6Z76_0007455	Acrcha
OG0005615_00	LOCUS12171	Laspla
OG0005616_00	LOCUS4310	Laspla
OG0005617_00	G6Z76_0011933	Acrcha
OG0005618_00	LOCUS3894	Laspla
OG0005619_00	LOCUS2388	Laspla
OG0005620_00	G6Z76_0002841	Acrcha
OG0005621_00	LOCUS6963	Laspla
OG0005622_00	LOCUS12276	Laspla
OG0005623_00	LOCUS12277	Laspla
OG0005624_00	LOCUS1944	Laspla
OG0005625_00	LOCUS85	Laspla
OG0005626_00	LOCUS6879	Laspla
OG0005627_00	LOCUS6581	Laspla
OG0005628_00	LOCUS5794	Laspla
OG0005629_00	G6Z76_0012835	Acrcha
OG0005630_00	LOCUS10230	Laspla
OG0005631_00	LOCUS1989	Laspla
OG0005632_00	LOCUS5001	Laspla
OG0005633_00	LOCUS8696	Laspla
OG0005634_00	LOCUS10432	Laspla
OG0005635_00	LOCUS9985	Laspla
OG0005636_00	LOCUS13726	Laspla
OG0005637_00	LOCUS6408	Laspla
OG0005638_00	LOCUS6770	Laspla
OG0005639_00	G6Z76_0012230	Acrcha
OG0005640_00	LOCUS2996	Laspla
OG0005641_00	LOCUS3306	Laspla
OG0005642_00	transferrin_g13612_i1	Caresp
OG0005643_00	LOCUS3092	Laspla
OG0005644_00	G6Z76_0008469	Acrcha
OG0005645_00	LOCUS12781	Laspla
OG0005646_00	G6Z76_0003646	Acrcha
OG0005647_00	LOCUS6024	Laspla
OG0005648_00	LOCUS6068	Laspla
OG0005649_00	LOCUS6202	Laspla
OG0005650_00	LOCUS13053	Laspla
OG0005651_00	LOCUS13258	Laspla
OG0005652_00	LOCUS13320	Laspla
OG0005653_00	LOCUS5666	Laspla
OG0005654_00	LOCUS13997	Laspla
OG0005655_00	LOCUS12402	Laspla
OG0005656_00	LOCUS1203	Laspla
OG0005657_00	LOCUS14656	Laspla
OG0005658_00	G6Z76_0000561	Acrcha
OG0005659_00	LOCUS13137	Laspla
OG0005660_00	LOCUS13133	Laspla
OG0005661_00	LOCUS13611	Laspla
OG0005662_00	LOCUS14739	Laspla
OG0005663_00	G6Z76_0001226	Acrcha
OG0005664_00	LOCUS7867	Laspla
OG0005665_00	LOCUS7539	Laspla
OG0005666_00	LOCUS956	Laspla
OG0005667_00	LOCUS740	Laspla
OG0005668_00	LOCUS763	Laspla
OG0005669_00	G6Z76_0008088	Acrcha
OG0005670_00	LOCUS416-5	Laspla
OG0005671_00	LOCUS3660	Laspla
OG0005672_00	LOCUS7308	Laspla
OG0005673_00	LOCUS7309	Laspla
OG0005674_00	LOCUS10705	Laspla
OG0005675_00	LOCUS10693-2	Laspla
OG0005676_00	LOCUS10804	Laspla
OG0005677_00	LOCUS7013	Laspla
OG0005678_00	G6Z76_0006073	Acrcha
OG0005679_00	LOCUS14553	Laspla
OG0005680_00	LOCUS14539	Laspla
OG0005681_00	LOCUS14424	Laspla
OG0005682_00	LOCUS2414	Laspla
OG0005683_00	LOCUS5499	Laspla
OG0005684_00	LOCUS1187	Laspla
OG0005685_00	G6Z76_0004504	Acrcha
OG0005686_00	LOCUS5631	Laspla
OG0005687_00	LOCUS12308	Laspla
OG0005688_00	LOCUS12798	Laspla
OG0005689_00	LOCUS10143	Laspla
OG0005690_00	LOCUS10396	Laspla
OG0005691_00	LOCUS8218	Laspla
OG0005692_00	LOCUS8101	Laspla
OG0005693_00	LOCUS2384	Laspla
OG0005694_00	LOCUS3287	Laspla
OG0005695_00	LOCUS12807	Laspla
OG0005696_00	LOCUS6681	Laspla
OG0005697_00	G6Z76_0013962	Acrcha
OG0005698_00	LOCUS9087-2	Laspla
OG0005699_00	LOCUS9009	Laspla
OG0005700_00	LOCUS9349	Laspla
OG0005701_00	LOCUS9360-3	Laspla
OG0005702_00	LOCUS9322	Laspla
OG0005703_00	G6Z76_0011739	Acrcha
OG0005704_00	LOCUS9113	Laspla
OG0005705_00	LOCUS8669	Laspla
OG0005706_00	LOCUS10069	Laspla
OG0005707_00	LOCUS9981	Laspla
OG0005708_00	LOCUS10012	Laspla
OG0005709_00	LOCUS8703	Laspla
OG0005710_00	LOCUS14325	Laspla
OG0005711_00	LOCUS5712	Laspla
OG0005712_00	LOCUS226	Laspla
OG0005713_00	LOCUS12217	Laspla
OG0005714_00	LOCUS10231	Laspla
OG0005715_00	LOCUS2609	Laspla
OG0005716_00	LOCUS7188	Laspla
OG0005717_00	LOCUS3595	Laspla
OG0005718_00	G6Z76_0010258	Acrcha
OG0005719_00	LOCUS12129	Laspla
OG0005720_00	LOCUS6724	Laspla
OG0005721_00	LOCUS4288	Laspla
OG0005722_00	G6Z76_0004638	Acrcha
OG0005723_00	G6Z76_0004679	Acrcha
OG0005724_00	LOCUS4006	Laspla
OG0005725_00	LOCUS4022	Laspla
OG0005726_00	LOCUS13810	Laspla
OG0005727_00	LOCUS2329	Laspla
OG0005728_00	LOCUS2334	Laspla
OG0005729_00	LOCUS8295	Laspla
OG0005730_00	LOCUS5295	Laspla
OG0005731_00	LOCUS10630	Laspla
OG0005732_00	LOCUS7335	Laspla
OG0005733_00	LOCUS9058	Laspla
OG0005734_00	LOCUS12243	Laspla
OG0005735_00	LOCUS12253	Laspla
OG0005736_00	LOCUS12278-2	Laspla
OG0005737_00	LOCUS5101	Laspla
OG0005738_00	LOCUS1025	Laspla
OG0005739_00	LOCUS1022	Laspla
OG0005740_00	LOCUS1018	Laspla
OG0005741_00	LOCUS597	Laspla
OG0005742_00	LOCUS4729	Laspla
OG0005743_00	LOCUS3675	Laspla
OG0005744_00	LOCUS5030	Laspla
OG0005745_00	G6Z76_0012696	Acrcha
OG0005746_00	LOCUS7506	Laspla
OG0005747_00	LOCUS1938	Laspla
OG0005748_00	LOCUS142	Laspla
OG0005749_00	G6Z76_0011483	Acrcha
OG0005750_00	LOCUS11116	Laspla
OG0005751_00	LOCUS10846	Laspla
OG0005752_00	LOCUS10833	Laspla
OG0005753_00	LOCUS10928	Laspla
OG0005754_00	G6Z76_0012886	Acrcha
OG0005755_00	LOCUS10912	Laspla
OG0005756_00	LOCUS4480	Laspla
OG0005757_00	LOCUS14003	Laspla
OG0005758_00	LOCUS3071	Laspla
OG0005759_00	LOCUS13309	Laspla
OG0005760_00	LOCUS11041	Laspla
OG0005761_00	LOCUS9880	Laspla
OG0005762_00	G6Z76_0003894	Acrcha
OG0005763_00	G6Z76_0005065	Acrcha
OG0005764_00	G6Z76_0004906	Acrcha
OG0005765_00	LOCUS10563-2	Laspla
OG0005766_00	G6Z76_0003932	Acrcha
OG0005767_00	LOCUS13894	Laspla
OG0005768_00	LOCUS3627	Laspla
OG0005769_00	G6Z76_0012640	Acrcha
OG0005770_00	LOCUS6361	Laspla
OG0005771_00	LOCUS8424	Laspla
OG0005772_00	LOCUS12002	Laspla
OG0005773_00	LOCUS3581	Laspla
OG0005774_00	LOCUS7235	Laspla
OG0005775_00	LOCUS10454	Laspla
OG0005776_00	HOX_domain_g06390_i1	Acafer
OG0005777_00	LOCUS10434-2	Laspla
OG0005778_00	PHD_finger_g06566_i1	Acafer
OG0005779_00	PHD_finger_g13301_i2	Acafer
OG0005780_00	PHD_finger_g16065_i1	Acafer
OG0005781_00	PHD_finger_g16257_i1	Acafer
OG0005782_00	Peptidase_M14_carboxypeptidase_A_g06819_i1	Acafer
OG0005783_00	Peptidase_M19_renal_dipeptidase_g14097_i1	Acafer
OG0005784_00	Peptidase_M24_methionine_aminopeptidase_g14845_i1	Acafer
OG0005785_00	LOCUS6878	Laspla
OG0005786_00	LOCUS2297	Laspla
OG0005787_00	LOCUS6638	Laspla
OG0005788_00	polyketide_synthase_enoylreductase_domain_g14884_i1	Acafer
OG0005789_00	LOCUS6180	Laspla
OG0005790_00	spz_g05973_i1	Acafer
OG0005791_00	LOCUS3303	Laspla
OG0005792_00	LOCUS8112	Laspla
OG0005793_00	LOCUS6338	Laspla
OG0005794_00	G6Z76_0004361	Acrcha
OG0005795_00	G6Z76_0004390	Acrcha
OG0005796_00	G6Z76_0004391	Acrcha
OG0005797_00	G6Z76_0005587	Acrcha
OG0005798_00	LOCUS6647	Laspla
OG0005799_00	LOCUS6653	Laspla
OG0005800_00	G6Z76_0012228	Acrcha
OG0005801_00	G6Z76_0012227	Acrcha
OG0005802_00	LOCUS6394-2	Laspla
OG0005803_00	LOCUS6615-2	Laspla
OG0005804_00	LOCUS6448	Laspla
OG0005805_00	LOCUS6308	Laspla
OG0005806_00	LOCUS6306	Laspla
OG0005807_00	LOCUS6492	Laspla
OG0005808_00	LOCUS6497	Laspla
OG0005809_00	LOCUS6503	Laspla
OG0005810_00	LOCUS6505	Laspla
OG0005811_00	LOCUS6508	Laspla
OG0005812_00	LOCUS6620	Laspla
OG0005813_00	LOCUS3042	Laspla
OG0005814_00	LOCUS3039	Laspla
OG0005815_00	LOCUS3037	Laspla
OG0005816_00	LOCUS3442	Laspla
OG0005817_00	LOCUS3433	Laspla
OG0005818_00	LOCUS3110-3	Laspla
OG0005819_00	LOCUS3115	Laspla
OG0005820_00	LOCUS3197	Laspla
OG0005821_00	LOCUS3185	Laspla
OG0005822_00	LOCUS3172	Laspla
OG0005823_00	LOCUS3168	Laspla
OG0005824_00	G6Z76_0010196	Acrcha
OG0005825_00	LOCUS3059	Laspla
OG0005826_00	LOCUS3054	Laspla
OG0005827_00	LOCUS3032	Laspla
OG0005828_00	LOCUS3022	Laspla
OG0005829_00	LOCUS3349	Laspla
OG0005830_00	LOCUS3334	Laspla
OG0005831_00	LOCUS3103	Laspla
OG0005832_00	LOCUS3090	Laspla
OG0005833_00	LOCUS3445	Laspla
OG0005834_00	LOCUS3317	Laspla
OG0005835_00	LOCUS7036	Laspla
OG0005836_00	LOCUS8303	Laspla
OG0005837_00	LOCUS1954	Laspla
OG0005838_00	LOCUS10656	Laspla
OG0005839_00	LOCUS11389	Laspla
OG0005840_00	LOCUS11392	Laspla
OG0005841_00	LOCUS11394	Laspla
OG0005842_00	LOCUS12757	Laspla
OG0005843_00	LOCUS3572	Laspla
OG0005844_00	G6Z76_0003642	Acrcha
OG0005845_00	LOCUS4707	Laspla
OG0005846_00	G6Z76_0009890	Acrcha
OG0005847_00	LOCUS5959	Laspla
OG0005848_00	LOCUS5969	Laspla
OG0005849_00	G6Z76_0009869	Acrcha
OG0005850_00	LOCUS5987	Laspla
OG0005851_00	LOCUS6002	Laspla
OG0005852_00	G6Z76_0013697	Acrcha
OG0005853_00	LOCUS6069	Laspla
OG0005854_00	LOCUS6086	Laspla
OG0005855_00	LOCUS6217	Laspla
OG0005856_00	G6Z76_0003961	Acrcha
OG0005857_00	LOCUS5956	Laspla
OG0005858_00	LOCUS6131	Laspla
OG0005859_00	LOCUS2913	Laspla
OG0005860_00	LOCUS2912	Laspla
OG0005861_00	G6Z76_0013825	Acrcha
OG0005862_00	LOCUS13395	Laspla
OG0005863_00	G6Z76_0002460	Acrcha
OG0005864_00	LOCUS12966	Laspla
OG0005865_00	LOCUS12985	Laspla
OG0005866_00	LOCUS13117	Laspla
OG0005867_00	LOCUS13595	Laspla
OG0005868_00	LOCUS13017	Laspla
OG0005869_00	LOCUS13400	Laspla
OG0005870_00	LOCUS13405	Laspla
OG0005871_00	G6Z76_0013124	Acrcha
OG0005872_00	LOCUS13414	Laspla
OG0005873_00	LOCUS13242	Laspla
OG0005874_00	LOCUS13250	Laspla
OG0005875_00	G6Z76_0003783	Acrcha
OG0005876_00	LOCUS5299	Laspla
OG0005877_00	LOCUS13663	Laspla
OG0005878_00	LOCUS729	Laspla
OG0005879_00	G6Z76_0009518	Acrcha
OG0005880_00	LOCUS7675	Laspla
OG0005881_00	LOCUS12538	Laspla
OG0005882_00	LOCUS12311	Laspla
OG0005883_00	LOCUS13778	Laspla
OG0005884_00	LOCUS13777-2	Laspla
OG0005885_00	LOCUS12223	Laspla
OG0005886_00	LOCUS1196	Laspla
OG0005887_00	LOCUS5246	Laspla
OG0005888_00	LOCUS5245	Laspla
OG0005889_00	LOCUS5130	Laspla
OG0005890_00	LOCUS5144	Laspla
